Species,Family,Number,Sex,Status,FunFH,MC_H,MCMT,SG,HD,UO,RP,MCP,MCD,MCPD,MCM,FH,FPG,MT_F,TP,MTP,MTD,MTM,CGR,ALW,ALW2
Cervus_elaphus,Cervidae,USNM_13973,male,extant,0.834539787,0.925812462,0.998841488,1.00016559,0.658171471,4.349066745,1.09962169,5.135599159,5.072503893,0.987714137,0.983601841,0.698315467,1.182103032,0.73043132,4.3246243,5.108442124,5.077508651,1.000285796,1.522667741,1.609133791,1.837894737
Cervus_elaphus,Cervidae,USNM_A49424,male ,extant,0.836686168,0.972779464,0.915877109,1.027387121,0.661632653,4.861730899,1.067157452,5.720411331,5.689502123,0.994596681,0.876966646,0.704144831,1.167203219,0.861574285,4.419664522,6.591113841,6.203700135,1.111727967,1.505031447,1.598460842,1.717171717
Cervus_nippon,Cervidae,USNM_395181,female,extant,0.766761399,0.975036814,0.848434926,1.026813187,0.696882032,4.734623867,1.111111111,6.255060729,6.349315068,1.015068493,0.878120411,0.72859745,1.197869447,0.894840295,4.847786399,7.476733577,7.156768559,1.221356196,1.502232143,1.611049724,1.733822855
Cervus_nippon,Cervidae,USNM_301942,female,extant,0.767652932,0.998125451,0.85875566,1.07062019,0.736050785,4.940392157,1.088694328,6.344637947,6.668593449,1.05105973,0.87808642,0.715180545,1.1780058,0.886841237,4.794972325,7.494653649,7.357827476,1.171979866,1.508634584,1.627127952,1.754551585
Cervus_nippon,Cervidae,USNM_301944,female,extant,0.773937862,1.032507853,0.865629593,1.08018648,0.747289973,4.982236155,1.082318199,6.483486239,6.925036747,1.068103871,0.89601251,0.745709828,1.162940004,0.906959951,4.88101983,7.705521472,7.727401798,1.106035889,1.526183398,1.670684932,1.813354787
Cervus_nippon,Cervidae,USNM_588564,male,extant,0.773588977,0.952258891,0.869717898,1.030125196,0.671019018,4.672356462,1.115674196,6.145574855,6.301950806,1.025445293,0.835942392,0.748958333,1.204897447,0.846889715,4.842781876,7.380561555,7.188052167,1.197887324,1.504485708,1.590817356,1.930827068
Cervus_timorensis,Cervidae,USNM_538456,female,extant,0.786263547,0.94357634,0.914931129,1.081119885,0.647331221,5.265567766,1.094339623,5.652144316,6.22180592,1.100786812,0.982846252,0.692740574,1.184505788,0.784729128,4.71611348,6.491416309,6.368421053,1.030209618,1.489617868,1.60807601,1.984246062
Connochaetes_gnou,Bovidae,FMNH_57510,female,extant,0.861941204,0.956220975,0.896991424,1.030858469,0.674555191,4.146630794,1.123659757,4.508895985,4.869918699,1.080068983,0.836265223,0.693673001,1.220623501,0.858874425,3.957033778,5.729849194,5.80226435,1.132784354,1.581016442,1.5618964,1.785024155
Connochaetes_taurinus,Bovidae,USNM_163019,male,extant,0.887825705,0.916495407,0.93926499,1.008147065,0.655784469,4.38697361,1.189710611,4.61402027,4.373899119,0.947958367,0.808464064,0.644185642,1.269462551,0.787762842,3.972360028,5.64684466,5.018334771,1.257244938,1.490608765,1.502172732,1.764427625
Connochaetes_taurinus,Bovidae,USNM_163011,male,extant,0.892869663,0.924795362,0.940268747,NA,0.701792595,4.379341657,1.193629205,4.547589099,4.482744369,0.985740856,0.81322811,0.698324022,1.270421529,0.788448394,4.140473225,5.74309186,5.114165374,1.10524055,1.453533132,1.520634921,1.708510638
Connochaetes_taurinus,Bovidae,USNM_163012,male,extant,0.878903508,0.944653143,0.95080452,NA,0.613799283,4.379252273,1.184550085,4.697384807,4.50477707,0.958996815,0.822024867,0.633666612,1.264498709,0.800316051,4.126379494,6.139540882,5.203979012,1.072498987,1.478266477,1.568739304,1.661129568
Dama_dama,Cervidae,FMNH_134489,male,extant,NA,NA,0.898208139,1.045547945,NA,5.545790934,1.100233781,6.711422088,6.851351351,1.020849421,0.827210103,0.700237671,1.146919431,0.88393736,4.960784314,7.500379651,7.008158922,1.05562579,1.461428059,1.480935875,1.80713246
Dama_dama,Cervidae,FMNH_104592,male,extant,0.792731091,1.133899074,0.900411523,1.154563107,0.691326531,5.058453237,1.087034814,6.627792503,6.487768718,0.978873239,0.857232704,0.745875635,1.132475535,0.93686747,4.745980707,7.735773975,6.881415929,1.063772049,NA,1.487691002,1.867759563
Damaliscus_lunatus,Bovidae,FMNH_127915,female,extant,0.913038552,1.205742102,1.009062188,1.157074001,0.606978032,4.9650927,1.124920196,6.594403695,6.62319236,1.004365621,0.85046729,0.681090437,1.203593662,0.959744664,4.809554039,7.379141104,6.449329759,1.160218254,1.480454344,1.659627774,1.769440655
Damaliscus_lunatus,Bovidae,USNM_163004,female,extant,0.91372343,1.157560171,1.018747865,NA,0.75552899,5.070784884,1.109466222,6.12766504,6.297518479,1.027719113,0.837370242,0.694547708,1.2089512,0.900857923,4.449628226,7.07218363,6.212788538,1.182753552,1.463903939,1.52002584,1.989148581
Damaliscus_lunatus,Bovidae,USNM_21640,female,extant,NA,NA,NA,1.18851626,0.705595193,5.117001586,1.136578636,NA,NA,NA,NA,0.705882353,1.211804649,NA,4.810557684,NA,NA,NA,NA,NA,1.708270677
Damaliscus_lunatus,Bovidae,FMNH_127917,male,extant,0.913018789,1.148656402,0.998379187,1.132899376,0.653682993,4.995518207,1.131147541,6.201084151,6.356972744,1.025138926,0.899429073,0.711687736,1.221962275,0.92173913,4.654240869,7.131594547,6.485714286,1.16953317,1.490369063,1.604421769,1.393653137
Damaliscus_lunatus,Bovidae,FMNH_29531,male,extant,0.902364176,1.194817237,1.017411902,1.141914191,0.658442872,5.262919311,1.108748082,6.58853606,6.149962321,0.933433811,0.896991796,0.686428902,1.24412323,0.912171639,4.724489796,7.470971748,6.533803964,1.129974811,1.511478421,1.542180727,1.750643777
Damaliscus_pygargus,Bovidae,USNM_218725,female,extant,0.86917539,1.16372126,0.953831993,1.122523118,0.649927571,4.963600502,1.136047134,6.179849341,6.58935743,1.06626506,0.906154784,0.75797643,1.233432418,0.954234467,4.613129496,7.154939341,6.954851752,1.272604588,1.485263523,1.593366093,1.780885781
Damaliscus_pygargus,Bovidae,USNM_545849,female,extant,0.890836284,1.178432757,0.976264743,1.178137652,0.69436553,5.344230395,1.161232291,6.176688252,6.681454303,1.081721147,0.887485649,0.724586609,1.180679785,0.957219501,4.566465533,6.862207358,6.908417508,1.21373057,1.453468107,1.563086974,1.867549669
Damaliscus_pygargus,Bovidae,USNM_537649,female,extant,0.876650757,1.225405179,0.97655133,1.098135772,0.677303139,5.258507238,1.109585353,6.969387755,7.151832461,1.02617801,0.815911731,0.728998046,1.25580178,0.979551821,4.705668605,8.088666153,7.480213904,1.143746111,1.479681826,1.608418367,NA
Damaliscus_pygargus,Bovidae,USNM_252810,male,extant,0.86141843,1.22370598,0.947219173,1.041012496,0.682024349,5.238319449,1.121408943,6.35861222,6.629321383,1.042573624,0.895459976,0.712526205,1.184280053,0.982607523,4.922572418,7.215841584,7.474871795,1.193121693,NA,NA,1.796474359
Damaliscus_pygargus,Bovidae,USNM_240404,male,extant,0.884179361,1.203282906,0.96237876,1.095880682,0.634102564,5.033371041,1.103390773,6.288732394,6.847682119,1.088881143,0.847595253,0.70508982,1.186597754,0.984898924,4.718602826,7.502388828,7.507907319,1.155232155,1.506909895,1.619192358,1.822376009
Damaliscus_pygargus,Bovidae,USNM_544981,male,extant,0.885990715,1.169454908,0.965206657,1.09566075,0.678757705,5.099018139,1.106567851,6.453989606,7.120067454,1.103204047,0.9765625,0.70150806,1.19146463,0.967060176,4.901403383,7.555094991,7.302838063,1.246062992,1.461425781,1.643678161,NA
Elaphodus_cephalophus,Cervidae,FMNH_39493,female,extant,0.692355143,0.688003157,0.728298103,1.27942102,0.635298869,4.969824561,1.035226078,5.041642568,4.919300226,0.975733634,0.667215815,0.719874101,1.039966694,0.72429652,5.570998797,6.605408389,5.916460702,0.824140687,1.491629464,1.769670959,1.782440907
Elaphodus_cephalophus,Cervidae,USNM_258681,female,extant,0.70218179,0.683048935,0.738338415,1.074975657,0.652221018,4.932172319,1.085051546,5.147183847,4.524521252,0.879028491,0.718820862,0.810628427,1.104456496,0.704845815,5.148185999,6.745501285,5.825932504,1.070774355,1.537046124,1.776463631,1.775079197
Elaphodus_cephalophus,Cervidae,FMNH_39491,female,extant,0.70883954,0.722490381,0.757795876,NA,0.655108816,5.20043573,1.016645327,5.329205366,4.960614793,0.930835735,0.659651669,0.746215139,1.145539906,0.722372396,5.27265745,7.154330709,6.359776015,0.901515152,1.468611435,1.748344371,1.86561086
Elaphodus_cephalophus,Cervidae,USNM_240374,female,extant,NA,0.713146833,0.76641483,NA,0.660145761,4.65018315,1.013211845,5.106382979,4.954682779,0.970292044,0.664378337,NA,NA,NA,5.448476454,6.851120598,6.061850803,0.976287817,1.5,1.626966292,NA
Elaphodus_cephalophus,Cervidae,USNM_256107,male,extant,0.723898552,0.738182603,0.761579572,1.192373364,0.620292083,5.149541574,1.012382579,5.226693836,5.081723626,0.972263497,0.871665465,0.819585355,1.114174252,0.755877237,5.246216216,6.973084886,6.286514232,1.066835871,1.518359078,1.642531357,1.800794552
Elaphodus_cephalophus,Cervidae,USNM_258680,male,extant,0.722420791,0.713359741,0.763567684,1.166855846,0.613088817,4.847671909,1.085907744,5.097786927,4.79428848,0.940464666,0.684725357,0.793947486,1.144247142,0.738177887,4.937809003,6.766823161,5.980636238,0.989915966,1.477752352,1.672254335,1.82556701
Elaphodus_cephalophus,Cervidae,USNM_240373,male,extant,NA,0.703366308,0.7713862,NA,0.638212859,4.88498304,1.013530135,5.388767721,4.367211666,0.810428635,0.693353474,NA,NA,NA,5.031581672,6.86234601,5.468203158,0.928515318,1.541419355,1.576327434,1.871794872
Elaphurus_davidianus,Cervidae,FMNH_91189,female,extant,0.797826232,1.021543042,0.907782101,NA,0.652580591,5.035597699,1.136124553,5.918315576,5.552118039,0.938124703,0.755666539,0.684493965,1.229199951,0.8425677,4.321903787,6.39780931,5.654565457,1.052953157,1.515608466,1.552934723,1.756910569
Elaphurus_davidianus,Cervidae,USNM_307612,female,extant,0.806368101,1.01620738,0.912625839,1.102046311,0.667089525,5.11456011,1.091954023,5.725526316,5.809612817,1.014686248,0.736140954,0.697550788,1.191609977,0.83687296,4.087724026,6.235940361,6.188992731,1.058630394,1.503924867,1.552873563,1.772292191
Elaphurus_davidianus,Cervidae,USNM_396592,male,extant,0.795989057,0.954347644,0.911696514,1.067670971,0.670549347,4.623153749,1.117658537,5.026890015,4.825856961,0.960008464,0.687732342,0.666448873,1.206254476,0.801615022,4.130158349,5.798794622,5.077329003,1.050277118,1.53089701,1.582197067,1.880155264
Elaphurus_davidianus,Cervidae,FMNH_74176,male,extant,0.801382434,0.994650206,0.919850814,NA,0.65130719,4.899093302,1.10423712,5.65380117,5.451059991,0.964140731,0.750557621,0.67604643,1.210438113,0.817141436,4.562253743,6.337674867,5.626552463,0.936161776,1.511827957,1.562896406,1.8
Elaphurus_davidianus,Cervidae,FMNH_60624,male,extant,0.811216046,1.013319328,0.949936978,1.093265448,0.65149868,4.793678665,1.103699552,5.565889684,5.383258929,0.9671875,0.713782164,0.703266632,1.220771583,0.806531546,4.048914998,5.909683426,5.224943404,1.057211926,1.545679979,1.595705196,1.711985689
Eudorcas_rufifrons,Bovidae,USNM_252685,male,extant,0.796021554,1.427490335,0.96266711,1.106206294,0.682164911,5.059545106,1.146421268,8.22464455,8.244180523,1.002375297,0.851098454,0.7308603,1.135785007,1.070105663,5.794331773,8.704490584,8.058560572,1.20890411,1.462053057,1.643184422,1.79459203
Eudorcas_rufifrons,Bovidae,USNM_252686,male,extant,NA,1.414139802,0.986034607,1.194869487,0.627678258,NA,NA,8.347621291,8.312382739,0.995778612,0.8769107,0.762953896,1.154445798,1.03962286,5.717156105,8.780166097,8.095945946,1.171428571,1.487520411,1.726602382,1.922122379
Eudorcas_thomsonii,Bovidae,USNM_163067,female,extant,0.792772273,1.477939836,0.982367911,NA,0.683366733,5.29704742,1.140311804,8.066169154,8.242501271,1.021860702,0.930615785,0.709576837,1.11105277,1.032467939,5.827178304,9.506912442,8.515995872,1.453586498,1.426338714,1.713220339,1.716386555
Eudorcas_thomsonii,Bovidae,FMNH_127936,female,extant,NA,NA,1.008629253,1.095970308,NA,5.6920191,1.137254902,8.961389961,8.912232584,0.994514536,0.947468959,NA,NA,NA,5.75882705,9.252153935,8.226762002,1.321318229,1.462583149,1.680649526,NA
Eudorcas_thomsonii,Bovidae,USNM_163050,female,extant,0.806546091,1.46122851,1.01077733,NA,0.648648649,5.612383901,1.108027327,8.338783853,8.038916256,0.964039409,0.950276243,0.746031746,1.174818159,1.004729604,5.59994501,8.638309256,7.453831948,1.339458414,1.455218168,1.70125,1.779197885
Eudorcas_thomsonii,Bovidae,FMNH_127934,male,extant,NA,NA,0.979427603,1.192748092,NA,5.369285928,1.122598353,8.142354125,8.271333674,1.015840572,0.933624454,NA,NA,NA,5.714927048,8.786283892,8.238783649,1.319319319,1.470603744,1.629422719,1.605738084
Eudorcas_thomsonii,Bovidae,FMNH_29618,male,extant,NA,NA,0.982175951,NA,NA,5.218758256,1.082631368,7.790315607,8.216598267,1.054719562,0.9184,NA,NA,NA,5.709754163,8.65785748,8.00087222,1.387684302,1.462505822,1.744503862,1.852639296
Eudorcas_thomsonii,Bovidae,FMNH_49883,male,extant,0.795104097,1.478652464,0.99284759,NA,0.655551197,NA,1.08879668,8.019727572,8.65821501,1.079614604,0.87091222,0.743965176,1.167044025,1.027177159,5.821917808,8.667842742,8.119452314,1.241830065,1.473543689,1.710023866,1.569962062
Gazella_bennettii,Bovidae,FMNH_57942,female,extant,0.806961694,1.372569281,0.946185727,1.203003337,0.644273573,5.262549538,1.099770115,7.842726785,8.296990346,1.057921635,0.933467742,0.735145094,1.167129373,1.099074733,5.446002387,8.962275102,8.288781535,1.24217119,1.463004484,1.783333333,1.87012987
Gazella_bennettii,Bovidae,USNM_328578,female,extant,0.807021527,1.47118941,0.973904639,1.152866242,0.666666667,5.94610133,1.09239384,8.219140837,8.762318841,1.066086957,0.969726563,0.76731041,1.138461538,1.086530384,5.455529549,9.227110583,8.490153173,1.191959799,1.439714286,1.749460043,1.844241502
Gazella_bennettii,Bovidae,FMNH_27465,female,extant,NA,1.540906578,0.979559564,NA,NA,5.450636943,1.150261531,8.634486319,9.844025898,1.140082401,0.937193327,NA,NA,NA,NA,9.522587842,8.715671261,1.230925738,1.540143885,NA,1.788196097
Gazella_bennettii,Bovidae,USNM_329355,male,extant,0.796388497,1.347425701,0.945318924,1.097820823,0.661622041,5.641983056,1.08691796,8.199184921,8.395931142,1.023995827,0.848639456,0.721480844,1.192174607,1.068264525,5.863968522,9.293668122,8.900156822,1.224394786,1.40482776,1.839237057,1.829227324
Gazella_dorcas,Bovidae,FMNH_1335,female,extant,0.804585232,1.489965398,0.953129323,NA,0.661089661,5.647383721,1.155856728,9.753114383,9.950317735,1.020219526,0.875234522,0.745963913,1.16702938,1.119848795,6.35350798,10.37370838,9.536147757,1.308510638,1.449884051,1.760992908,1.909964593
Gazella_dorcas,Bovidae,USNM_575152,female,extant,0.800962361,1.49199919,0.954577853,1.120195241,0.634677793,5.523576668,1.097938144,8.555168409,9.306380291,1.08780796,0.933551198,0.7342588,1.192933083,1.139471353,5.788736979,9.556037152,8.967460779,1.182403433,1.442488619,1.660818713,1.441671589
Gazella_dorcas,Bovidae,USNM_588448,female,extant,0.810898869,1.514977307,0.972358881,0.9386149,0.661916462,5.904657132,1.112055231,9.065178033,10.014,1.104666667,0.970202622,0.703930577,1.189918699,1.137722787,6.066644114,10.16984858,9.571251549,1.346889952,1.449718926,1.701574803,1.851606323
Gazella_dorcas,Bovidae,USNM_241500,male,extant,0.77932148,1.482574507,0.944523471,1.147706968,0.654162855,5.293295202,1.106181456,8.894583576,9.150389455,1.028759736,0.926086957,0.775499744,1.140153755,1.102782704,6.221685972,10.08042394,9.160906516,1.136120043,1.455434158,1.644150418,1.719054764
Gazella_dorcas,Bovidae,FMNH_49335,male,extant,0.805003014,1.523783438,0.950130935,1.092225201,0.707664884,5.568237454,1.107246377,9.647398844,9.499146272,0.984632897,0.858114674,0.783604888,1.152282851,1.148780328,5.980195093,10.02625571,9.567538126,1.153696498,1.48146019,1.749825297,1.562095629
Gazella_dorcas,Bovidae,USNM_325878,male,extant,0.799072286,1.458682518,0.958445384,1.177554439,0.689908257,5.186457311,1.100990099,8.505113636,8.888954869,1.045130641,0.916129032,0.768144179,1.150223547,1.109232955,5.744558259,9.04342791,9.340909091,1.231773667,1.457364341,1.719460227,1.762554247
Gazella_gazella,Bovidae,FMNH_97897,female,extant,0.806299022,1.500953471,0.952674897,1.139885595,0.633004926,5.806925498,1.112917796,7.914529915,8.342342342,1.054054054,0.915191053,0.749003984,1.174408414,1.146624107,5.395342067,9.262331839,8.460829493,1.21042471,NA,1.591149273,1.699762573
Gazella_gazella,Bovidae,FMNH_44380,female,extant,0.836655793,1.528350149,0.987150069,1.201044386,0.647951442,6.231090245,1.115452306,8.881090008,8.790355537,0.989783408,0.885501859,0.726017699,1.186505268,1.13690911,5.765806893,10.04147465,8.722978383,1.244120032,1.467502124,1.616526472,1.584986268
Gazella_gazella,Bovidae,FMNH_97895,male,extant,0.815322581,1.460141093,0.972170033,1.106626806,0.650136665,5.720983607,1.11482821,8.308078274,8.751585624,1.053382664,0.946557971,0.801117839,1.176374966,1.11473264,5.708634132,9.75486827,8.783909232,1.295731707,1.474496829,1.737057221,1.837792642
Gazella_leptoceros,Bovidae,FMNH_129356,female,extant,0.807126065,1.370550022,0.967649217,1.13920609,0.66372796,5.606274008,1.138167565,8.093606138,8.67964893,1.072408118,0.904356061,0.798850575,1.113579561,1.05449152,5.931024275,8.651851852,8.476931052,1.124643197,NA,NA,1.725964483
Gazella_leptoceros,Bovidae,FMNH_129355,female,extant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.765458422
Gazella_spekei,Bovidae,FMNH_1348,female,extant,NA,1.453176949,0.933827893,NA,0.706033376,5.708650978,1.086567164,9.084872979,8.859797297,0.975225225,0.879131256,NA,NA,NA,6.007257333,10.15672092,9.157608696,1.38238342,1.487951807,1.682474227,1.707290133
Gazella_spekei,Bovidae,USNM_582089,female,extant,0.779954131,1.439912455,0.939626071,1.191941802,0.681988743,5.565730142,1.162540366,8.656698565,9.184010152,1.060913706,0.859291085,0.75,1.166188289,1.050248858,5.851851852,9.034604106,9.152703506,1.199089875,1.488782531,1.673498233,1.878536922
Gazella_spekei,Bovidae,FMNH_51519,female,extant,0.806619836,1.573575874,0.945630286,1.180272109,0.677083333,5.930037,1.107344633,9.115917915,10.015844,1.098720293,0.949420443,0.726377953,1.136816672,1.208692629,6.275575448,10.26033058,9.508205689,1.373913043,1.419791373,1.621582734,1.743105951
Gazella_spekei,Bovidae,USNM_582090,female,extant,0.796563286,1.447888723,0.960836026,1.050827423,0.654909438,5.800141995,1.139655172,8.81076179,9.702396804,1.101198402,0.92568306,0.747912317,1.117366696,1.068851304,6.100664452,9.697570332,9.521029504,1.245535714,1.441824862,1.679400749,1.447084233
Gazella_spekei,Bovidae,FMNH_137075,male,extant,0.782114376,1.415956623,0.917095196,1.064844587,0.658690745,5.512599681,1.16684435,8.299659478,8.809638554,1.061445783,0.832139202,0.737134208,1.16938951,1.072865505,5.931228509,9.670103093,9.05508234,1.23255814,1.484891274,1.684684685,1.953204047
Gazella_spekei,Bovidae,FMNH_1344,male,extant,NA,1.498558039,0.943432624,NA,0.647907648,5.122611919,1.148477752,8.588842975,8.347389558,0.97188755,0.945762712,NA,NA,NA,5.608743169,9.203655352,8.652430044,1.330266789,1.450894014,1.596491228,1.711272727
Gazella_subgutturosa,Bovidae,FMNH_97905,female,extant,0.790535046,1.422938729,0.934952783,1.17629332,0.662828947,5.385651735,1.135458167,8.047593583,8.214519651,1.020742358,0.933925049,0.746204934,1.170629371,1.105342673,5.580849142,9.093785311,8.538992042,1.326860841,1.433250757,1.641341547,1.888492872
Gazella_subgutturosa,Bovidae,FMNH_92914,female,extant,0.804945392,1.320870034,0.940604199,1.097883598,0.65766129,5.078789789,1.109151573,7.80456718,8.499710816,1.089068826,0.93306288,0.724057701,1.180032293,1.066630257,5.593872034,8.917808219,8.082772892,1.202674897,1.467190129,1.745956873,1.67372134
Gazella_subgutturosa,Bovidae,FMNH_97899,female,extant,0.805868788,1.380109773,0.945027206,1.045246801,0.627705628,5.25078549,1.137678032,7.868752919,8.710961737,1.107032058,0.946894689,0.764312578,1.171062547,1.079769836,5.644976858,9.058434959,8.58305248,1.36083499,1.478109052,1.570307785,1.74974359
Gazella_subgutturosa,Bovidae,FMNH_97898,male,extant,0.806220547,1.375364767,0.935785569,1.046812305,0.632783575,5.179120297,1.100124636,8.361344538,8.792341679,1.051546392,0.916324856,0.798009125,1.200864969,1.102032591,5.695776851,9.845164609,9.223614458,1.278215223,1.44981685,1.695892091,1.891267414
Gazella_subgutturosa,Bovidae,FMNH_42718,male,extant,0.809405811,1.371557492,0.942226498,0.975210084,0.703938115,4.979296066,1.124850419,7.999092559,8.2,1.025116279,0.948303716,0.779136104,1.206805655,1.073432391,5.378144854,9.378947368,8.547738693,1.228085106,1.468436155,1.721791045,1.893143916
Gazella_subgutturosa,Bovidae,FMNH_42719,male,extant,0.824214906,1.376284344,0.950036776,1.021383648,0.68902439,NA,1.140479091,8.234517304,8.899114173,1.080708661,0.92519685,0.798706548,1.19276535,1.089400183,5.5,9.637468354,8.978301887,1.29930192,1.516152898,1.769046191,1.775255392
Giraffa_camelopardalis,Giraffidae,FMNH_60602,female,extant,1.044446121,1.432802099,0.95532518,1.140557076,0.56438705,7.755946225,1.116495718,7.045394815,7.400803112,1.050445476,0.968951242,0.828657974,1.388269436,1.339241165,3.647280752,8.613785405,8.658485273,0.979587103,1.65087519,1.426283988,NA
Giraffa_camelopardalis,Giraffidae,FMNH_187445,female,extant,NA,1.437346437,0.992317855,1.091941291,0.564354727,7.393533123,1.043490054,6.75699689,7.226511462,1.069485687,0.940229885,0.864926069,1.401651881,1.238606061,3.646294445,7.637144993,7.754996205,1.013882567,1.56698205,1.519533074,1.869852248
Giraffa_camelopardalis,Giraffidae,FMNH_104906,female,extant,1.084199281,1.510111412,1.000558981,NA,0.473578542,7.209881272,1.192706846,6.632410636,7.234783642,1.090822634,0.996416573,0.775259797,1.372455447,1.388540121,3.55258467,7.62122541,7.743475493,1.065307058,1.677584541,1.523157409,1.901892081
Giraffa_camelopardalis,Giraffidae,FMNH_127886,female,extant,NA,NA,NA,NA,0.463166257,7.380930276,1.150894025,NA,NA,NA,NA,0.851152248,1.393103448,NA,3.905358386,NA,NA,NA,1.622371099,1.46796697,1.690274841
Giraffa_camelopardalis,Giraffidae,FMNH_127882,male,extant,NA,NA,NA,1.137600861,0.561331312,6.934331877,1.149438548,NA,NA,NA,NA,0.765659842,1.458795084,NA,3.930005737,NA,NA,NA,1.544184741,1.364818024,1.835507657
Giraffa_giraffa,Giraffidae,FMNH_34424,female,extant,1.058062662,1.492864984,1.014925373,1.012625,0.496327149,7.08003518,1.132161235,7.069341927,7.265733519,1.027780746,1.002195171,0.809445295,1.387198763,1.317600787,3.809329802,8.506856272,7.51710984,1.028380993,1.610317865,1.536697248,1.859207709
Giraffa_giraffa,Giraffidae,FMNH_34426,male,extant,1.100798728,1.490571685,1,1.119596377,0.505743243,7.187017002,1.132706535,7.074533573,7.413656213,1.047935689,0.910018398,0.789173164,1.409919028,1.418130043,3.804358844,8.344504021,7.989304813,0.993117189,1.611745257,1.461273666,NA
Giraffa_reticulata,Giraffidae,FMNH_53765,male,extant,1.113308697,1.527237354,1.002554278,1.081006289,0.542513285,7.537289749,1.147374365,7.765357602,8.124611882,1.046263714,1.036101083,0.784536669,1.432171877,1.469043152,3.677176356,9.076156254,8.746648794,0.941366838,1.636841267,1.518219178,NA
Giraffa_tippelskirchi,Giraffidae,FMNH_127880,female,extant,NA,NA,NA,1.110928126,0.461217048,7.549728752,1.157627119,NA,NA,NA,NA,0.800900024,1.336360461,NA,3.525469514,NA,NA,NA,NA,NA,1.916398714
Giraffa_tippelskirchi,Giraffidae,FMNH_127878,male,extant,1.079620353,1.443902439,1.006802721,1.137401229,0.467470833,6.78682688,1.129007922,6.754906435,6.528451698,0.966475518,0.865129501,0.790999893,1.430582214,1.344922232,3.555118793,7.590622741,6.809338521,0.91530412,1.598552255,1.436301715,1.456150261
Giraffa_tippelskirchi,Giraffidae,FMNH_127881,male,extant,NA,NA,NA,NA,0.439775712,7.303688161,1.127835223,NA,NA,NA,NA,0.802750633,1.361611732,NA,3.595323631,NA,NA,NA,1.572151123,1.566301969,NA
Hemitragus_jemlahicus,Bovidae,USNM_251850,male,extant,0.851586378,0.651944241,0.980361871,1.262571718,0.5938885,4.459379616,1.05785124,4.139440994,3.589819553,0.86722327,0.707860262,0.870875635,1.065141812,0.590181013,5.381431335,4.935027223,4.282204724,0.84835852,1.448776606,1.507806081,1.751541307
Hemitragus_jemlahicus,Bovidae,USNM_269284,male,extant,0.863675431,0.653376809,0.984442459,NA,0.591355599,4.424503311,1.059765718,3.999092833,3.590822699,0.897909313,0.663628832,0.951094391,1.077734096,0.584341018,5.02646107,4.738624339,4.179838208,0.804284323,1.469785944,1.511500975,NA
Hippocamelus_bisulcus,Cervidae,USNM_092167,female,extant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.852030673,1.12337769,0.742714206,4.697285667,5.713500305,5.191784624,0.970873786,1.431153467,1.509867241,NA
Hippotragus_niger,Bovidae,USNM_396597,female,extant,0.867842753,0.954809885,1.005439843,1.073145246,0.586553191,4.816353111,1.080470678,4.766728625,5.189982292,1.088793322,0.809079338,0.716164697,1.224243212,0.728463818,3.815786156,5.415339703,5.232051282,0.972596781,1.54224924,1.551373955,NA
Hippotragus_niger,Bovidae,USNM_252518,male,extant,0.880084933,0.959703878,1.014585557,1.170566948,0.624122527,4.53278386,1.094687387,4.917241379,5.308515589,1.079571894,0.846820809,0.726331361,1.200350467,0.728970145,4.011846605,5.938209665,5.275158339,1.100232019,1.499810964,1.727857352,1.811470409
Hydropotes_inermis,Cervidae,USNM_290513,unknown,extant,0.7346093,1.133765468,0.899345591,1.205839416,0.725755525,6.353448276,1.054200542,7.112754159,7.130327363,1.002470661,0.924485126,0.736187845,1.102921822,0.876656195,5.198028674,7.289040318,6.813163482,1.225531915,1.522605122,1.669281046,NA
Kobus_ellipsiprymnus,Bovidae,USNM_161989,female,extant,0.816580626,1.013873874,1.032998302,1.1525957,0.649179768,4.927830333,1.081222057,5.378255675,5.547941829,1.031550407,0.927835052,0.701071854,1.210017,0.713014169,4.281853282,6.118786858,5.295018226,1.081560284,1.481646424,1.673984962,NA
Kobus_ellipsiprymnus,Bovidae,FMNH_127953,female,extant,0.814835189,0.983002949,1.033011965,1.14920926,0.686246645,5.025135175,1.11338258,5.334741054,5.534009684,1.037353009,1.002135839,0.731747788,1.206723647,0.69334527,4.267679165,5.298517674,4.984767217,1.044272949,1.514660398,1.639037433,1.665358194
Kobus_ellipsiprymnus,Bovidae,FMNH_54200,female,extant,0.821470997,0.965317649,1.036072144,1.156144453,0.655752371,4.889106327,1.078942289,5.027960126,5.303924083,1.054885868,0.915789474,0.725753871,1.191724652,0.69474417,3.902063838,5.093136004,4.992496248,1.030061062,1.509784872,NA,2.012931034
Kobus_ellipsiprymnus,Bovidae,FMNH_127949,female,extant,0.817563282,0.983976159,1.05024894,1.084144645,0.631176283,4.839592519,1.096196455,5.25900277,5.31048951,1.00979021,0.860055978,0.699719888,1.225852273,0.674712286,3.980263954,5.522403259,4.845208845,1.078381795,1.510984751,1.710670118,NA
